image_name,cluster_label,width,height,center
MM_final_0434.tif,1,562.0,630.0,"[281.0, 2328.0]"
MM_final_0434.tif,0,619.0,616.0,"[3333.5, 2362.0]"
MM_final_0434.tif,2,639.0,486.0,"[1756.5, 4926.0]"
MM_final_0434.tif,0,714.0,772.0,"[3380.0, 2289.0]"
MM_final_0435.tif,1,563.0,629.0,"[281.5, 2328.5]"
MM_final_0435.tif,0,619.0,618.0,"[3333.5, 2362.0]"
MM_final_0435.tif,2,636.0,486.0,"[1756.0, 4926.0]"
MM_final_0435.tif,0,715.0,779.0,"[3380.5, 2285.5]"
MM_final_0436.tif,1,554.0,632.0,"[287.0, 2327.0]"
MM_final_0436.tif,0,619.0,618.0,"[3332.5, 2362.0]"
MM_final_0436.tif,2,632.0,485.0,"[1755.0, 4926.5]"
MM_final_0436.tif,0,718.0,790.0,"[3381.0, 2280.0]"
MM_final_0437.tif,1,553.0,640.0,"[286.5, 2324.0]"
MM_final_0437.tif,0,618.0,617.0,"[3332.0, 2361.5]"
MM_final_0437.tif,2,635.0,486.0,"[1754.5, 4926.0]"
MM_final_0438.tif,0,612.0,611.0,"[3329.0, 2360.5]"
MM_final_0438.tif,1,555.0,637.0,"[286.5, 2324.5]"
MM_final_0438.tif,2,635.0,486.0,"[1754.5, 4926.0]"
MM_final_0439.tif,1,553.0,640.0,"[286.5, 2324.0]"
MM_final_0439.tif,0,615.0,615.0,"[3330.5, 2361.5]"
MM_final_0439.tif,2,635.0,486.0,"[1754.5, 4926.0]"
MM_final_0440.tif,0,617.0,616.0,"[3330.5, 2362.0]"
MM_final_0440.tif,1,552.0,634.0,"[286.0, 2326.0]"
MM_final_0440.tif,2,635.0,477.0,"[1754.5, 4920.5]"
MM_final_0441.tif,1,556.0,641.0,"[287.0, 2326.5]"
MM_final_0441.tif,0,617.0,617.0,"[3330.5, 2362.5]"
MM_final_0441.tif,2,638.0,476.0,"[1754.0, 4920.0]"
MM_final_0442.tif,1,561.0,634.0,"[280.5, 2326.0]"
MM_final_0442.tif,0,615.0,617.0,"[3330.5, 2362.5]"
MM_final_0442.tif,2,638.0,477.0,"[1753.0, 4919.5]"
MM_final_0442.tif,0,720.0,797.0,"[3382.0, 2273.5]"
MM_final_0443.tif,1,550.0,633.0,"[285.0, 2325.5]"
MM_final_0443.tif,0,617.0,617.0,"[3331.5, 2363.5]"
MM_final_0443.tif,2,638.0,479.0,"[1752.0, 4919.5]"
MM_final_0444.tif,1,551.0,632.0,"[285.5, 2325.0]"
MM_final_0444.tif,0,619.0,617.0,"[3331.5, 2362.5]"
MM_final_0444.tif,2,638.0,489.0,"[1752.0, 4924.5]"
MM_final_0445.tif,1,551.0,635.0,"[285.5, 2325.5]"
MM_final_0445.tif,0,619.0,615.0,"[3331.5, 2363.5]"
MM_final_0445.tif,2,634.0,488.0,"[1753.0, 4925.0]"
MM_final_0446.tif,1,552.0,634.0,"[286.0, 2328.0]"
MM_final_0446.tif,0,617.0,617.0,"[3331.5, 2363.5]"
MM_final_0446.tif,2,633.0,487.0,"[1753.5, 4925.5]"
MM_final_0447.tif,0,618.0,616.0,"[3331.0, 2363.0]"
MM_final_0447.tif,2,631.0,475.0,"[1754.5, 4921.5]"
MM_final_0447.tif,1,551.0,632.0,"[285.5, 2332.0]"
MM_final_0448.tif,1,551.0,632.0,"[285.5, 2332.0]"
MM_final_0448.tif,0,618.0,616.0,"[3330.0, 2363.0]"
MM_final_0448.tif,2,631.0,474.0,"[1754.5, 4922.0]"
MM_final_0449.tif,0,617.0,616.0,"[3329.5, 2363.0]"
MM_final_0449.tif,1,551.0,631.0,"[285.5, 2332.5]"
MM_final_0449.tif,2,634.0,485.0,"[1755.0, 4926.5]"
MM_final_0450.tif,0,615.0,615.0,"[3328.5, 2361.5]"
MM_final_0450.tif,1,551.0,635.0,"[286.5, 2331.5]"
MM_final_0450.tif,2,634.0,486.0,"[1755.0, 4926.0]"
MM_final_0451.tif,0,613.0,613.0,"[3327.5, 2361.5]"
MM_final_0451.tif,1,551.0,635.0,"[286.5, 2331.5]"
MM_final_0451.tif,2,635.0,486.0,"[1754.5, 4926.0]"
MM_final_0452.tif,1,552.0,634.0,"[287.0, 2331.0]"
MM_final_0452.tif,0,614.0,613.0,"[3327.0, 2361.5]"
MM_final_0452.tif,2,635.0,476.0,"[1754.5, 4920.0]"
MM_final_0453.tif,0,612.0,612.0,"[3327.0, 2361.0]"
MM_final_0453.tif,1,556.0,641.0,"[288.0, 2330.5]"
MM_final_0453.tif,2,635.0,476.0,"[1754.5, 4920.0]"
MM_final_0454.tif,1,556.0,640.0,"[288.0, 2330.0]"
MM_final_0454.tif,0,613.0,612.0,"[3327.5, 2361.0]"
MM_final_0454.tif,2,635.0,477.0,"[1754.5, 4920.5]"
MM_final_0454.tif,0,720.0,785.0,"[3381.0, 2275.5]"
MM_final_0455.tif,0,612.0,612.0,"[3328.0, 2361.0]"
MM_final_0455.tif,1,550.0,634.0,"[286.0, 2330.0]"
MM_final_0455.tif,2,634.0,487.0,"[1754.0, 4925.5]"
MM_final_0456.tif,0,610.0,613.0,"[3328.0, 2361.5]"
MM_final_0456.tif,2,633.0,486.0,"[1754.5, 4926.0]"
MM_final_0456.tif,1,550.0,635.0,"[286.0, 2329.5]"
MM_final_0457.tif,0,612.0,612.0,"[3328.0, 2362.0]"
MM_final_0457.tif,1,553.0,640.0,"[286.5, 2329.0]"
MM_final_0457.tif,2,632.0,486.0,"[1755.0, 4926.0]"
MM_final_0458.tif,1,553.0,641.0,"[287.5, 2329.5]"
MM_final_0458.tif,0,611.0,611.0,"[3327.5, 2361.5]"
MM_final_0458.tif,2,632.0,486.0,"[1755.0, 4926.0]"
MM_final_0459.tif,0,611.0,610.0,"[3327.5, 2362.0]"
MM_final_0459.tif,1,553.0,642.0,"[286.5, 2330.0]"
MM_final_0459.tif,2,632.0,486.0,"[1755.0, 4926.0]"
MM_final_0460.tif,1,553.0,643.0,"[286.5, 2328.5]"
MM_final_0460.tif,0,612.0,610.0,"[3328.0, 2363.0]"
MM_final_0460.tif,2,631.0,486.0,"[1755.5, 4926.0]"
MM_final_0461.tif,1,552.0,638.0,"[286.0, 2329.0]"
MM_final_0461.tif,0,610.0,606.0,"[3328.0, 2362.0]"
MM_final_0461.tif,2,632.0,486.0,"[1755.0, 4926.0]"
MM_final_0462.tif,0,610.0,605.0,"[3328.0, 2361.5]"
MM_final_0462.tif,1,552.0,633.0,"[286.0, 2330.5]"
MM_final_0462.tif,2,632.0,486.0,"[1755.0, 4926.0]"
MM_final_0463.tif,0,611.0,606.0,"[3328.5, 2361.0]"
MM_final_0463.tif,1,554.0,635.0,"[287.0, 2329.5]"
MM_final_0463.tif,2,633.0,486.0,"[1754.5, 4926.0]"
MM_final_0464.tif,0,610.0,606.0,"[3329.0, 2362.0]"
MM_final_0464.tif,2,632.0,486.0,"[1754.0, 4926.0]"
MM_final_0464.tif,1,554.0,632.0,"[286.0, 2330.0]"
MM_final_0465.tif,0,608.0,603.0,"[3328.0, 2361.5]"
MM_final_0465.tif,1,564.0,634.0,"[282.0, 2329.0]"
MM_final_0465.tif,2,631.0,486.0,"[1753.5, 4926.0]"
MM_final_0466.tif,1,556.0,636.0,"[288.0, 2330.0]"
MM_final_0466.tif,0,610.0,607.0,"[3329.0, 2362.5]"
MM_final_0466.tif,2,630.0,476.0,"[1753.0, 4921.0]"
MM_final_0467.tif,0,607.0,603.0,"[3329.5, 2362.5]"
MM_final_0467.tif,1,566.0,639.0,"[283.0, 2330.5]"
MM_final_0467.tif,2,629.0,476.0,"[1752.5, 4921.0]"
MM_final_0468.tif,0,605.0,601.0,"[3329.5, 2362.5]"
MM_final_0468.tif,1,550.0,631.0,"[286.0, 2329.5]"
MM_final_0468.tif,2,629.0,474.0,"[1752.5, 4921.0]"
MM_final_0469.tif,0,605.0,604.0,"[3330.5, 2363.0]"
MM_final_0469.tif,1,555.0,637.0,"[287.5, 2329.5]"
MM_final_0469.tif,2,630.0,484.0,"[1754.0, 4927.0]"
MM_final_0470.tif,0,604.0,604.0,"[3330.0, 2363.0]"
MM_final_0470.tif,1,553.0,633.0,"[286.5, 2329.5]"
MM_final_0470.tif,2,629.0,482.0,"[1754.5, 4928.0]"
MM_final_0471.tif,0,601.0,604.0,"[3330.5, 2362.0]"
MM_final_0471.tif,1,552.0,636.0,"[286.0, 2329.0]"
MM_final_0471.tif,2,628.0,482.0,"[1755.0, 4928.0]"
MM_final_0472.tif,1,548.0,634.0,"[285.0, 2329.0]"
MM_final_0472.tif,0,599.0,604.0,"[3329.5, 2362.0]"
MM_final_0472.tif,2,627.0,483.0,"[1754.5, 4927.5]"
MM_final_0473.tif,0,599.0,604.0,"[3329.5, 2360.0]"
MM_final_0473.tif,1,549.0,634.0,"[284.5, 2329.0]"
MM_final_0473.tif,2,628.0,483.0,"[1754.0, 4927.5]"
MM_final_0474.tif,1,554.0,640.0,"[288.0, 2328.0]"
MM_final_0474.tif,0,600.0,606.0,"[3329.0, 2360.0]"
MM_final_0474.tif,2,628.0,483.0,"[1754.0, 4927.5]"
MM_final_0475.tif,1,553.0,639.0,"[287.5, 2327.5]"
MM_final_0475.tif,0,598.0,605.0,"[3329.0, 2359.5]"
MM_final_0475.tif,2,628.0,483.0,"[1754.0, 4927.5]"
MM_final_0476.tif,0,596.0,604.0,"[3330.0, 2360.0]"
MM_final_0476.tif,1,548.0,630.0,"[285.0, 2328.0]"
MM_final_0476.tif,0,706.0,739.0,"[3383.0, 2293.5]"
MM_final_0476.tif,2,630.0,473.0,"[1754.0, 4922.5]"
MM_final_0477.tif,0,597.0,605.0,"[3330.5, 2359.5]"
MM_final_0477.tif,1,548.0,629.0,"[285.0, 2327.5]"
MM_final_0477.tif,2,628.0,473.0,"[1754.0, 4922.5]"
MM_final_0477.tif,0,708.0,776.0,"[3384.0, 2276.0]"
MM_final_0478.tif,1,556.0,636.0,"[288.0, 2327.0]"
MM_final_0478.tif,0,598.0,605.0,"[3330.0, 2359.5]"
MM_final_0478.tif,2,628.0,483.0,"[1755.0, 4927.5]"
MM_final_0479.tif,0,600.0,605.0,"[3330.0, 2359.5]"
MM_final_0479.tif,1,554.0,633.0,"[287.0, 2328.5]"
MM_final_0479.tif,2,625.0,483.0,"[1755.5, 4927.5]"
MM_final_0480.tif,0,601.0,605.0,"[3330.5, 2359.5]"
MM_final_0480.tif,1,556.0,634.0,"[288.0, 2329.0]"
MM_final_0480.tif,2,622.0,483.0,"[1755.0, 4927.5]"
MM_final_0481.tif,1,555.0,632.0,"[287.5, 2328.0]"
MM_final_0481.tif,0,602.0,604.0,"[3330.0, 2360.0]"
MM_final_0481.tif,2,622.0,483.0,"[1755.0, 4927.5]"
MM_final_0482.tif,0,603.0,603.0,"[3329.5, 2360.5]"
MM_final_0482.tif,1,552.0,626.0,"[286.0, 2328.0]"
MM_final_0482.tif,2,623.0,482.0,"[1755.5, 4928.0]"
MM_final_0483.tif,1,554.0,627.0,"[287.0, 2327.5]"
MM_final_0483.tif,0,602.0,603.0,"[3329.0, 2360.5]"
MM_final_0483.tif,2,622.0,482.0,"[1756.0, 4928.0]"
MM_final_0484.tif,0,600.0,603.0,"[3329.0, 2360.5]"
MM_final_0484.tif,1,554.0,622.0,"[287.0, 2328.0]"
MM_final_0484.tif,2,622.0,482.0,"[1756.0, 4928.0]"
MM_final_0485.tif,0,602.0,602.0,"[3328.0, 2360.0]"
MM_final_0485.tif,1,554.0,622.0,"[287.0, 2328.0]"
MM_final_0485.tif,2,621.0,482.0,"[1756.5, 4928.0]"
MM_final_0486.tif,1,556.0,626.0,"[289.0, 2328.0]"
MM_final_0486.tif,0,599.0,600.0,"[3327.5, 2359.0]"
MM_final_0486.tif,2,621.0,483.0,"[1756.5, 4927.5]"
MM_final_0487.tif,1,555.0,623.0,"[287.5, 2328.5]"
MM_final_0487.tif,0,602.0,601.0,"[3326.0, 2357.5]"
MM_final_0487.tif,2,621.0,483.0,"[1756.5, 4927.5]"
MM_final_0488.tif,1,557.0,625.0,"[288.5, 2328.5]"
MM_final_0488.tif,0,600.0,599.0,"[3326.0, 2357.5]"
MM_final_0488.tif,2,623.0,483.0,"[1756.5, 4927.5]"
MM_final_0489.tif,0,601.0,601.0,"[3325.5, 2357.5]"
MM_final_0489.tif,1,563.0,620.0,"[281.5, 2328.0]"
MM_final_0489.tif,2,623.0,483.0,"[1756.5, 4927.5]"
MM_final_0489.tif,0,714.0,743.0,"[3382.0, 2286.5]"
MM_final_0490.tif,1,551.0,620.0,"[286.5, 2329.0]"
MM_final_0490.tif,0,602.0,601.0,"[3326.0, 2358.5]"
MM_final_0490.tif,2,623.0,483.0,"[1755.5, 4927.5]"
MM_final_0491.tif,0,602.0,602.0,"[3326.0, 2359.0]"
MM_final_0491.tif,1,556.0,621.0,"[288.0, 2327.5]"
MM_final_0491.tif,2,621.0,483.0,"[1755.5, 4927.5]"
MM_final_0492.tif,1,558.0,626.0,"[290.0, 2327.0]"
MM_final_0492.tif,0,602.0,602.0,"[3326.0, 2360.0]"
MM_final_0492.tif,2,620.0,482.0,"[1755.0, 4928.0]"
MM_final_0493.tif,0,600.0,601.0,"[3328.0, 2361.5]"
MM_final_0493.tif,1,564.0,620.0,"[282.0, 2328.0]"
MM_final_0493.tif,2,620.0,482.0,"[1755.0, 4928.0]"
MM_final_0494.tif,0,597.0,600.0,"[3329.5, 2362.0]"
MM_final_0494.tif,1,554.0,626.0,"[287.0, 2329.0]"
MM_final_0494.tif,2,621.0,480.0,"[1755.5, 4929.0]"
MM_final_0495.tif,1,551.0,627.0,"[286.5, 2329.5]"
MM_final_0495.tif,0,595.0,600.0,"[3330.5, 2362.0]"
MM_final_0495.tif,2,621.0,479.0,"[1755.5, 4929.5]"
MM_final_0496.tif,1,551.0,626.0,"[286.5, 2330.0]"
MM_final_0496.tif,0,595.0,602.0,"[3329.5, 2361.0]"
MM_final_0496.tif,2,622.0,479.0,"[1756.0, 4929.5]"
MM_final_0497.tif,1,549.0,621.0,"[283.5, 2329.5]"
MM_final_0497.tif,0,596.0,603.0,"[3329.0, 2359.5]"
MM_final_0497.tif,2,621.0,480.0,"[1755.5, 4929.0]"
MM_final_0498.tif,1,551.0,629.0,"[285.5, 2329.5]"
MM_final_0498.tif,0,595.0,603.0,"[3329.5, 2359.5]"
MM_final_0498.tif,2,621.0,480.0,"[1755.5, 4929.0]"
MM_final_0499.tif,1,546.0,621.0,"[283.0, 2328.5]"
MM_final_0499.tif,0,595.0,602.0,"[3329.5, 2359.0]"
MM_final_0499.tif,2,620.0,471.0,"[1755.0, 4923.5]"
MM_final_0500.tif,1,549.0,632.0,"[285.5, 2327.0]"
MM_final_0500.tif,0,594.0,602.0,"[3330.0, 2359.0]"
MM_final_0500.tif,2,622.0,470.0,"[1754.0, 4923.0]"
MM_final_0501.tif,1,548.0,632.0,"[285.0, 2327.0]"
MM_final_0501.tif,0,592.0,599.0,"[3330.0, 2359.5]"
MM_final_0501.tif,2,623.0,471.0,"[1754.5, 4922.5]"
MM_final_0502.tif,0,593.0,601.0,"[3329.5, 2359.5]"
MM_final_0502.tif,1,548.0,631.0,"[284.0, 2326.5]"
MM_final_0502.tif,2,621.0,482.0,"[1753.5, 4928.0]"
MM_final_0503.tif,1,548.0,632.0,"[284.0, 2326.0]"
MM_final_0503.tif,0,595.0,603.0,"[3329.5, 2359.5]"
MM_final_0503.tif,2,620.0,482.0,"[1753.0, 4928.0]"
MM_final_0504.tif,1,550.0,629.0,"[284.0, 2327.5]"
MM_final_0504.tif,0,595.0,605.0,"[3329.5, 2359.5]"
MM_final_0504.tif,2,616.0,482.0,"[1753.0, 4928.0]"
MM_final_0505.tif,1,545.0,623.0,"[282.5, 2326.5]"
MM_final_0505.tif,0,597.0,605.0,"[3329.5, 2359.5]"
MM_final_0505.tif,2,616.0,482.0,"[1753.0, 4928.0]"
MM_final_0506.tif,1,545.0,620.0,"[282.5, 2326.0]"
MM_final_0506.tif,0,597.0,605.0,"[3330.5, 2360.5]"
MM_final_0506.tif,2,615.0,481.0,"[1754.5, 4928.5]"
MM_final_0507.tif,1,544.0,619.0,"[283.0, 2326.5]"
MM_final_0507.tif,0,596.0,604.0,"[3331.0, 2360.0]"
MM_final_0507.tif,2,613.0,470.0,"[1754.5, 4924.0]"
MM_final_0508.tif,1,545.0,619.0,"[282.5, 2326.5]"
MM_final_0508.tif,2,612.0,467.0,"[1755.0, 4924.5]"
MM_final_0508.tif,0,593.0,604.0,"[3330.5, 2360.0]"
MM_final_0509.tif,0,591.0,601.0,"[3329.5, 2359.5]"
MM_final_0509.tif,1,556.0,620.0,"[278.0, 2327.0]"
MM_final_0509.tif,2,612.0,467.0,"[1755.0, 4924.5]"
MM_final_0510.tif,1,547.0,621.0,"[283.5, 2327.5]"
MM_final_0510.tif,0,590.0,599.0,"[3330.0, 2358.5]"
MM_final_0510.tif,2,613.0,468.0,"[1754.5, 4925.0]"
MM_final_0511.tif,1,547.0,623.0,"[283.5, 2327.5]"
MM_final_0511.tif,2,613.0,468.0,"[1754.5, 4925.0]"
MM_final_0511.tif,0,589.0,599.0,"[3329.5, 2357.5]"
MM_final_0512.tif,1,544.0,618.0,"[282.0, 2328.0]"
MM_final_0512.tif,0,593.0,600.0,"[3329.5, 2357.0]"
MM_final_0512.tif,2,613.0,469.0,"[1754.5, 4924.5]"
MM_final_0513.tif,0,591.0,601.0,"[3329.5, 2357.5]"
MM_final_0513.tif,1,543.0,619.0,"[281.5, 2327.5]"
MM_final_0513.tif,2,614.0,470.0,"[1754.0, 4924.0]"
MM_final_0514.tif,0,592.0,599.0,"[3330.0, 2357.5]"
MM_final_0514.tif,1,541.0,619.0,"[281.5, 2327.5]"
MM_final_0514.tif,2,616.0,480.0,"[1753.0, 4929.0]"
MM_final_0515.tif,1,542.0,618.0,"[282.0, 2328.0]"
MM_final_0515.tif,0,592.0,601.0,"[3330.0, 2357.5]"
MM_final_0515.tif,2,614.0,479.0,"[1752.0, 4929.5]"
MM_final_0516.tif,1,543.0,618.0,"[281.5, 2327.0]"
MM_final_0516.tif,0,592.0,601.0,"[3330.0, 2358.5]"
MM_final_0516.tif,2,613.0,469.0,"[1751.5, 4924.5]"
MM_final_0517.tif,1,544.0,619.0,"[282.0, 2326.5]"
MM_final_0517.tif,0,594.0,602.0,"[3330.0, 2358.0]"
MM_final_0517.tif,2,612.0,470.0,"[1752.0, 4924.0]"
MM_final_0518.tif,1,544.0,618.0,"[282.0, 2327.0]"
MM_final_0518.tif,0,592.0,601.0,"[3330.0, 2358.5]"
MM_final_0518.tif,2,610.0,479.0,"[1752.0, 4929.5]"
MM_final_0518.tif,0,703.0,739.0,"[3384.5, 2290.5]"
MM_final_0519.tif,1,545.0,623.0,"[282.5, 2326.5]"
MM_final_0519.tif,0,592.0,600.0,"[3330.0, 2359.0]"
MM_final_0519.tif,0,722.0,816.0,"[3394.0, 2251.0]"
MM_final_0519.tif,2,610.0,478.0,"[1752.0, 4930.0]"
MM_final_0520.tif,0,592.0,599.0,"[3330.0, 2359.5]"
MM_final_0520.tif,1,542.0,616.0,"[281.0, 2329.0]"
MM_final_0520.tif,2,609.0,476.0,"[1751.5, 4931.0]"
MM_final_0520.tif,0,703.0,739.0,"[3384.5, 2292.5]"
MM_final_0521.tif,1,545.0,623.0,"[282.5, 2326.5]"
MM_final_0521.tif,0,591.0,599.0,"[3329.5, 2359.5]"
MM_final_0521.tif,2,614.0,477.0,"[1753.0, 4930.5]"
MM_final_0522.tif,1,546.0,624.0,"[282.0, 2326.0]"
MM_final_0522.tif,0,590.0,597.0,"[3329.0, 2359.5]"
MM_final_0522.tif,2,614.0,476.0,"[1753.0, 4931.0]"
MM_final_0523.tif,0,591.0,597.0,"[3328.5, 2359.5]"
MM_final_0523.tif,1,543.0,618.0,"[281.5, 2328.0]"
MM_final_0523.tif,2,614.0,476.0,"[1753.0, 4931.0]"
MM_final_0524.tif,1,543.0,618.0,"[281.5, 2328.0]"
MM_final_0524.tif,0,592.0,598.0,"[3329.0, 2360.0]"
MM_final_0524.tif,2,614.0,476.0,"[1752.0, 4931.0]"
MM_final_0525.tif,0,589.0,596.0,"[3329.5, 2361.0]"
MM_final_0525.tif,1,547.0,620.0,"[282.5, 2328.0]"
MM_final_0525.tif,2,612.0,477.0,"[1751.0, 4930.5]"
MM_final_0525.tif,0,708.0,813.0,"[3387.0, 2253.5]"
MM_final_0526.tif,1,547.0,621.0,"[283.5, 2327.5]"
MM_final_0526.tif,0,589.0,598.0,"[3329.5, 2361.0]"
MM_final_0526.tif,2,606.0,466.0,"[1749.0, 4925.0]"
MM_final_0526.tif,0,707.0,743.0,"[3386.5, 2290.5]"
MM_final_0527.tif,0,591.0,602.0,"[3330.5, 2361.0]"
MM_final_0527.tif,1,545.0,618.0,"[282.5, 2328.0]"
MM_final_0527.tif,2,609.0,468.0,"[1749.5, 4925.0]"
MM_final_0528.tif,0,591.0,602.0,"[3330.5, 2361.0]"
MM_final_0528.tif,1,545.0,618.0,"[283.5, 2328.0]"
MM_final_0528.tif,2,608.0,467.0,"[1750.0, 4925.5]"
MM_final_0529.tif,1,544.0,616.0,"[283.0, 2328.0]"
MM_final_0529.tif,0,587.0,598.0,"[3329.5, 2360.0]"
MM_final_0529.tif,2,610.0,477.0,"[1750.0, 4930.5]"
MM_final_0530.tif,1,547.0,623.0,"[283.5, 2325.5]"
MM_final_0530.tif,0,590.0,607.0,"[3330.0, 2359.5]"
MM_final_0530.tif,2,611.0,477.0,"[1749.5, 4930.5]"
MM_final_0531.tif,0,588.0,603.0,"[3331.0, 2360.5]"
MM_final_0531.tif,1,545.0,619.0,"[282.5, 2326.5]"
MM_final_0531.tif,2,610.0,476.0,"[1751.0, 4931.0]"
MM_final_0531.tif,0,702.0,739.0,"[3385.0, 2295.5]"
MM_final_0532.tif,1,547.0,624.0,"[283.5, 2327.0]"
MM_final_0532.tif,0,588.0,600.0,"[3331.0, 2362.0]"
MM_final_0532.tif,2,611.0,474.0,"[1752.5, 4932.0]"
MM_final_0532.tif,0,702.0,745.0,"[3385.0, 2294.5]"
MM_final_0533.tif,1,546.0,617.0,"[283.0, 2328.5]"
MM_final_0533.tif,0,589.0,598.0,"[3331.5, 2362.0]"
MM_final_0533.tif,2,609.0,470.0,"[1753.5, 4934.0]"
MM_final_0534.tif,1,545.0,616.0,"[282.5, 2329.0]"
MM_final_0534.tif,0,591.0,602.0,"[3330.5, 2363.0]"
MM_final_0534.tif,2,610.0,471.0,"[1754.0, 4933.5]"
MM_final_0535.tif,1,548.0,623.0,"[284.0, 2328.5]"
MM_final_0535.tif,2,612.0,472.0,"[1755.0, 4933.0]"
MM_final_0535.tif,0,591.0,597.0,"[3330.5, 2361.5]"
MM_final_0536.tif,1,547.0,624.0,"[284.5, 2328.0]"
MM_final_0536.tif,2,614.0,465.0,"[1756.0, 4926.5]"
MM_final_0536.tif,0,589.0,595.0,"[3330.5, 2360.5]"
MM_final_0537.tif,1,548.0,623.0,"[285.0, 2328.5]"
MM_final_0537.tif,0,590.0,597.0,"[3331.0, 2359.5]"
MM_final_0537.tif,2,614.0,466.0,"[1756.0, 4926.0]"
MM_final_0538.tif,0,590.0,597.0,"[3331.0, 2359.5]"
MM_final_0538.tif,1,557.0,617.0,"[278.5, 2329.5]"
MM_final_0538.tif,2,611.0,464.0,"[1754.5, 4927.0]"
MM_final_0539.tif,1,544.0,618.0,"[282.0, 2330.0]"
MM_final_0539.tif,0,587.0,596.0,"[3331.5, 2360.0]"
MM_final_0539.tif,2,612.0,475.0,"[1754.0, 4931.5]"
MM_final_0540.tif,0,586.0,596.0,"[3332.0, 2359.0]"
MM_final_0540.tif,1,544.0,617.0,"[282.0, 2327.5]"
MM_final_0540.tif,2,610.0,476.0,"[1753.0, 4931.0]"
MM_final_0541.tif,0,585.0,597.0,"[3331.5, 2359.5]"
MM_final_0541.tif,1,546.0,618.0,"[283.0, 2328.0]"
MM_final_0541.tif,2,609.0,477.0,"[1752.5, 4930.5]"
MM_final_0542.tif,0,586.0,597.0,"[3332.0, 2359.5]"
MM_final_0542.tif,1,542.0,612.0,"[282.0, 2329.0]"
MM_final_0542.tif,2,609.0,477.0,"[1752.5, 4930.5]"
MM_final_0543.tif,0,584.0,595.0,"[3332.0, 2359.5]"
MM_final_0543.tif,1,545.0,612.0,"[282.5, 2329.0]"
MM_final_0543.tif,2,609.0,476.0,"[1752.5, 4931.0]"
MM_final_0544.tif,0,584.0,595.0,"[3331.0, 2360.5]"
MM_final_0544.tif,1,542.0,607.0,"[282.0, 2329.5]"
MM_final_0544.tif,2,609.0,466.0,"[1752.5, 4926.0]"
MM_final_0545.tif,2,610.0,477.0,"[1753.0, 4930.5]"
MM_final_0545.tif,1,542.0,608.0,"[282.0, 2330.0]"
MM_final_0545.tif,0,583.0,594.0,"[3330.5, 2361.0]"
MM_final_0546.tif,0,582.0,594.0,"[3330.0, 2361.0]"
MM_final_0546.tif,2,609.0,477.0,"[1753.5, 4930.5]"
MM_final_0546.tif,1,545.0,613.0,"[282.5, 2329.5]"
MM_final_0547.tif,0,582.0,591.0,"[3330.0, 2360.5]"
MM_final_0547.tif,1,557.0,616.0,"[278.5, 2329.0]"
MM_final_0547.tif,2,609.0,477.0,"[1753.5, 4930.5]"
MM_final_0548.tif,0,581.0,589.0,"[3330.5, 2360.5]"
MM_final_0548.tif,2,608.0,466.0,"[1753.0, 4925.0]"
MM_final_0548.tif,1,544.0,613.0,"[282.0, 2329.5]"
MM_final_0549.tif,0,583.0,590.0,"[3330.5, 2359.0]"
MM_final_0549.tif,1,555.0,613.0,"[277.5, 2328.5]"
MM_final_0549.tif,2,609.0,466.0,"[1753.5, 4925.0]"
MM_final_0550.tif,0,583.0,588.0,"[3330.5, 2359.0]"
MM_final_0550.tif,1,544.0,609.0,"[282.0, 2328.5]"
MM_final_0550.tif,2,608.0,466.0,"[1754.0, 4925.0]"
MM_final_0551.tif,1,545.0,611.0,"[282.5, 2327.5]"
MM_final_0551.tif,0,583.0,590.0,"[3330.5, 2360.0]"
MM_final_0551.tif,2,606.0,467.0,"[1755.0, 4925.5]"
MM_final_0551.tif,0,700.0,801.0,"[3387.0, 2257.5]"
MM_final_0552.tif,2,603.0,467.0,"[1754.5, 4925.5]"
MM_final_0552.tif,1,549.0,613.0,"[283.5, 2326.5]"
MM_final_0552.tif,0,581.0,589.0,"[3331.5, 2359.5]"
MM_final_0553.tif,0,578.0,591.0,"[3333.0, 2359.5]"
MM_final_0553.tif,1,547.0,617.0,"[283.5, 2324.5]"
MM_final_0553.tif,2,603.0,477.0,"[1754.5, 4930.5]"
MM_final_0554.tif,0,576.0,592.0,"[3334.0, 2360.0]"
MM_final_0554.tif,1,542.0,612.0,"[281.0, 2324.0]"
MM_final_0554.tif,2,603.0,475.0,"[1753.5, 4931.5]"
MM_final_0555.tif,0,575.0,594.0,"[3333.5, 2360.0]"
MM_final_0555.tif,2,603.0,475.0,"[1753.5, 4931.5]"
MM_final_0555.tif,1,541.0,612.0,"[280.5, 2324.0]"
MM_final_0556.tif,0,577.0,593.0,"[3332.5, 2359.5]"
MM_final_0556.tif,1,541.0,612.0,"[280.5, 2325.0]"
MM_final_0556.tif,2,602.0,471.0,"[1753.0, 4933.5]"
MM_final_0557.tif,1,544.0,617.0,"[282.0, 2324.5]"
MM_final_0557.tif,0,577.0,593.0,"[3332.5, 2360.5]"
MM_final_0557.tif,2,604.0,471.0,"[1753.0, 4933.5]"
MM_final_0558.tif,0,575.0,593.0,"[3331.5, 2360.5]"
MM_final_0558.tif,1,541.0,613.0,"[280.5, 2325.5]"
MM_final_0558.tif,2,606.0,473.0,"[1754.0, 4932.5]"
